product_id,seller_id,price_band,items,gmv,avg_price,avg_review,freight_ratio,months_active,velocity,score,reason
dea3de7c4e7aa375d564fa2ddb7099b7,59b22a78efb79a4797979612b885db36,中高价带(50-100),1,59.0,59.0,1.0,0.257,1,1.0,0.1601,综合分末位15%
5f4f9900058f5deda33d748e733a5292,38e679b9e0064cd94c6f035707344dae,中价带(25-50),1,49.9,49.9,1.0,0.25,1,1.0,0.16,综合分末位15%
ffbc83054b3741a8d67fc59d9cf9d42d,6edacfd9f9074789dad6d62ba7950b9c,中价带(25-50),1,44.9,44.9,1.0,0.259,1,1.0,0.1597,综合分末位15%
8218c41b07f96e9465fdc0931fb81faf,53e4c6e0f4312d4d2107a8c9cddf45cd,中价带(25-50),1,32.0,32.0,1.0,0.243,1,1.0,0.1597,综合分末位15%
ef89d382c9cfdda69f4da6f5873c5eb1,5cbbd5a299cab112b7bf23862255e43e,中高价带(50-100),1,75.33,75.33,1.0,0.303,1,1.0,0.1593,综合分末位15%
d14c053e6b7bb2e2f819b1b4926f6159,a414555ce331b8c8aea4a9cb8395194d,中价带(25-50),1,45.99,45.99,1.0,0.278,1,1.0,0.1592,综合分末位15%
3e6f2d0265ff6265eb639a8d3027f5a3,6219ba2359cfb97f2e38fd4c321eb309,中高价带(50-100),1,58.0,58.0,1.0,0.304,1,1.0,0.1589,综合分末位15%
ab8b1558bc47d266f0ae41ea420aaa27,e06f09ec0a4aca210779cf1cfc63cf19,中价带(25-50),1,45.0,45.0,1.0,0.297,1,1.0,0.1587,综合分末位15%
8feadd2febbe968ed4cd3cb73de662d2,0bae85eb84b9fb3bd773911e89288d54,中高价带(50-100),1,54.16,54.16,1.0,0.326,1,1.0,0.1582,综合分末位15%
bea920589ef5e1949b4627e0574b877b,4c18691b6037662be2df78a765d98ab5,中价带(25-50),1,25.0,25.0,1.0,0.296,1,1.0,0.1582,综合分末位15%
3a002b488f85e2b30838e413c9241f18,dbb9b48c841a0e39e21f98e1a6b2ec3e,中价带(25-50),1,44.9,44.9,1.0,0.323,1,1.0,0.1581,综合分末位15%
62e456c867c6e980b926b96362a76468,bd4ff04377f974574f7f0bf9d6ce7dde,中价带(25-50),1,34.99,34.99,1.0,0.336,1,1.0,0.1575,综合分末位15%
b5c114b11d53b6fd85a6a90790f0b479,0adac9fbd9a2b63cccaac4f8756c1ca8,中价带(25-50),1,42.9,42.9,1.0,0.352,1,1.0,0.1573,综合分末位15%
d068b5273f2823a2b01f34b7175c5e50,c679fb69a36e1d8349e8c50a217b4d58,中高价带(50-100),1,52.98,52.98,1.0,0.369,1,1.0,0.1571,综合分末位15%
e8d7b12572b213ba22acebb8983a4615,8d92f3ea807b89465643c219455e7369,中高价带(50-100),1,63.9,63.9,1.0,0.418,1,1.0,0.1562,综合分末位15%
888eeb22340037a42971d30e3808a745,daeb5653dd96c1b11860f72209795012,中高价带(50-100),1,53.9,53.9,1.0,0.41,1,1.0,0.1561,综合分末位15%
2abe986592541f0d9448fe0af86903ee,8b28d096634035667e8263d57ba3368c,中价带(25-50),1,49.9,49.9,1.0,0.442,1,1.0,0.1552,综合分末位15%
0af4dce351fbee7db329f93260f68142,ac6417315ae5da8f9a38ee11de6f7780,中高价带(50-100),1,72.5,72.5,1.0,0.497,1,1.0,0.1544,综合分末位15%
40a4dfa74a737d541b3c2413edf9cdf6,ad273c9eb54ecb4532de4bf75bae9e4e,中价带(25-50),1,49.0,49.0,1.0,0.474,1,1.0,0.1544,综合分末位15%
fde7de6bf5508a0001da45dbe6c80b22,04e38a233f726ef161074ab1c9b0399a,中价带(25-50),1,32.9,32.9,1.0,0.459,1,1.0,0.1543,综合分末位15%
02623b0e4e6b951aefb23575de1f3886,ad273c9eb54ecb4532de4bf75bae9e4e,中高价带(50-100),1,54.0,54.0,1.0,0.488,1,1.0,0.1541,综合分末位15%
0ca0e1d4e4c7a404e472d27c0c19c3f5,53e4c6e0f4312d4d2107a8c9cddf45cd,低价带(<25),1,23.99,23.99,1.0,0.489,1,1.0,0.1533,综合分末位15%
58f579bb52bea63fe1c6c39c2d4272d8,a5ff20ff766e7f50bd5066f33da14413,低价带(<25),1,18.6,18.6,1.0,0.484,1,1.0,0.1533,综合分末位15%
85df056390074964b49be3a497aabd9a,741f8c587cb4248ebc5b779a0e8e0e51,低价带(<25),1,14.99,14.99,1.0,0.493,1,1.0,0.153,综合分末位15%
064c975d37d3c646bd94d94c6e16f37e,a5ff20ff766e7f50bd5066f33da14413,低价带(<25),1,17.99,17.99,1.0,0.5,1,1.0,0.1529,综合分末位15%
783cd1a4f11758a775c8ad18fac940f7,2ff97219cb8622eaf3cd89b7d9c09824,中价带(25-50),1,35.9,35.9,1.0,0.538,1,1.0,0.1524,综合分末位15%
7fd769d8502843f5c3f074785f9cfd61,0dfbed20065e425d2eaefb101f9816c0,中价带(25-50),1,33.99,33.99,1.0,0.536,1,1.0,0.1524,综合分末位15%
b92268ad64d3947c80fddbc3a82de845,cc5a78bbad32776dc4e3af205218368c,中高价带(50-100),1,77.74,77.74,1.0,0.584,1,1.0,0.1523,综合分末位15%
6f86fa71a6aa21f45e317590aacd0c3f,b7ed9fb14c8eadb37adb9c45d67ab0fb,中价带(25-50),2,90.0,45.0,1.0,0.195,5,0.4,0.1522,综合分末位15%
a7bbff32c7321478b29f924301a1867d,dfc475d54e1b6dbeeb7d7d9bdaa63827,低价带(<25),1,16.9,16.9,1.0,0.532,1,1.0,0.1521,综合分末位15%
5b8f7ebec7ae66255b5091a6efc2689e,276677b5d08786d5dce7c2149dcce48b,低价带(<25),2,35.8,17.9,1.0,1.232,1,2.0,0.152,综合分末位15%
ee7b75ae9c945d4775460a67051036db,76ea5315acb3f5f7ade3cd261faf922a,中价带(25-50),1,47.5,47.5,1.0,0.568,1,1.0,0.152,综合分末位15%
bf5c9388b3b4225c6578eadbde4781db,8b28d096634035667e8263d57ba3368c,中价带(25-50),1,28.99,28.99,1.0,0.561,1,1.0,0.1517,综合分末位15%
2d1a9ea0989c21fc3903ab08be09a4f0,e333046ce6517bd8bb510291d44f0130,中高价带(50-100),1,59.0,59.0,1.0,0.592,1,1.0,0.1517,综合分末位15%
2f5a77b383b92f864e510f156de82337,6edacfd9f9074789dad6d62ba7950b9c,中价带(25-50),1,39.9,39.9,1.0,0.576,1,1.0,0.1516,综合分末位15%
bd144d5290d032a564563d75e98be4e8,e9779976487b77c6d4ac45f75ec7afe9,中价带(25-50),1,33.9,33.9,1.0,0.573,1,1.0,0.1515,综合分末位15%
bb32b03270ad3f5a8aa9474d354119ab,a420f60ff1aa9acc80d0e42959f2b313,中价带(25-50),1,28.0,28.0,1.0,0.598,1,1.0,0.1507,综合分末位15%
926ecae86335e45fea05e1e39e9a5be9,a218df5c097b0ca409cfaac1488cc7f6,中高价带(50-100),1,89.9,89.9,1.0,0.666,1,1.0,0.1506,综合分末位15%
552dadda0dee43a4a55b7a05992a174a,c679fb69a36e1d8349e8c50a217b4d58,中价带(25-50),1,34.98,34.98,1.0,0.634,1,1.0,0.15,综合分末位15%
1cb60c9b90bc722828facc251de1cf94,53e4c6e0f4312d4d2107a8c9cddf45cd,中价带(25-50),1,29.0,29.0,1.0,0.633,1,1.0,0.1499,综合分末位15%
82498e96fa34d0975dc61a765a65d523,99a54764c341d5dc80b4a8fac4eba3fb,低价带(<25),1,12.5,12.5,1.0,0.638,1,1.0,0.1493,综合分末位15%
64ec83de8f0026319c8829351e3d6e23,138dbe45fc62f1e244378131a6801526,低价带(<25),1,13.9,13.9,1.0,0.647,1,1.0,0.1491,综合分末位15%
bc7496ccc90a64c022a56021c65c9cda,8a2d12a90e92f012ce5226fc6592b653,低价带(<25),1,19.9,19.9,1.0,0.682,1,1.0,0.1484,综合分末位15%
ede30543a08093f6211aae6c721fddc3,c679fb69a36e1d8349e8c50a217b4d58,中价带(25-50),1,27.98,27.98,1.0,0.693,1,1.0,0.1483,综合分末位15%
b3f29e4bbae3c829f7c4231074c307ee,53e4c6e0f4312d4d2107a8c9cddf45cd,高价带(100+),1,129.0,129.0,1.0,0.807,1,1.0,0.148,综合分末位15%
ee8138bcca833152a19543702228ee26,0725b8c0f3f906e58f70cbe76b7c748c,低价带(<25),1,21.99,21.99,1.0,0.708,1,1.0,0.1478,综合分末位15%
bdfa3ba07ef80b018f8102da22d908d1,98dac6635aee4995d501a3972e047414,低价带(<25),1,16.62,16.62,1.0,0.718,1,1.0,0.1474,综合分末位15%
af3741580aab9876533f1c3e08aca7bb,9c3a1c416c765687bc79a04113269929,中高价带(50-100),1,74.9,74.9,1.0,0.786,1,1.0,0.1472,综合分末位15%
540de93b2ffb859f65596855505ad7a1,99a54764c341d5dc80b4a8fac4eba3fb,低价带(<25),1,10.6,10.6,1.0,0.755,1,1.0,0.1463,综合分末位15%
9541c4d8ef396401c096f381c3d6aa64,99a54764c341d5dc80b4a8fac4eba3fb,低价带(<25),1,10.5,10.5,1.0,0.76,1,1.0,0.1462,综合分末位15%
f3fddc967610429e8ee3cf2d089817bf,a2e874074c877c5a05abae80ad6e488f,低价带(<25),2,15.92,7.96,1.0,1.489,1,2.0,0.145,综合分末位15%
ee188b2353254fc5117468bfab1e789f,98dac6635aee4995d501a3972e047414,低价带(<25),1,12.17,12.17,1.0,0.84,1,1.0,0.1442,综合分末位15%
fa05881d3eb7ffec2322b507ed3ccc6b,87142160b41353c4e5fca2360caf6f92,低价带(<25),2,39.8,19.9,1.0,1.559,1,2.0,0.1439,综合分末位15%
56f96b94cbba67352e072d40e4e02167,0adac9fbd9a2b63cccaac4f8756c1ca8,低价带(<25),1,18.6,18.6,1.0,0.866,1,1.0,0.1437,综合分末位15%
e82d0f095d2e87c1d46d5f909ed00a30,4c18691b6037662be2df78a765d98ab5,低价带(<25),2,48.0,24.0,1.0,0.635,4,0.5,0.1417,综合分末位15%
2fa0dd76935b81bb4fe9cc959138758d,f0b47fbbc6dee9aafe415a6e33051b3f,低价带(<25),1,23.44,23.44,1.0,0.968,1,1.0,0.1413,综合分末位15%
1ca44bcd8ec3cca1bc2080d3c63c16b8,1da3aeb70d7989d1e6d9b0e887f97c23,低价带(<25),1,19.99,19.99,1.0,0.967,1,1.0,0.1412,综合分末位15%
24016cd8f7a556eaaf043552e23df9f4,99a54764c341d5dc80b4a8fac4eba3fb,低价带(<25),1,8.0,8.0,1.0,0.998,1,1.0,0.1401,综合分末位15%
4fb75e72740ecb238efad0fbea708f3a,eb5b6204dde3a6e03b5f1bb8479f055b,低价带(<25),2,20.84,10.42,1.0,1.75,1,2.0,0.1386,综合分末位15%
293637be1a5ab3bd138fb6b758100e7c,0adac9fbd9a2b63cccaac4f8756c1ca8,低价带(<25),1,10.9,10.9,1.0,1.087,1,1.0,0.138,综合分末位15%
ea8b738ef7a9baaf574870d6041ebf52,8e6cc767478edae941d9bd9eb778d77a,低价带(<25),1,15.0,15.0,1.0,1.173,1,1.0,0.1359,综合分末位15%
24543438ec09114a42a153f76ae693f2,1fa2d3def6adfa70e58c276bb64fe5bb,低价带(<25),1,6.9,6.9,1.0,1.304,1,1.0,0.1324,综合分末位15%
09f28cb5f7c4be97ab03652e641c7843,98dac6635aee4995d501a3972e047414,低价带(<25),1,8.76,8.76,1.0,1.353,1,1.0,0.1312,综合分末位15%
be03d93320192443b8fa24c0ca6ead98,3504c0cb71d7fa48d967e0e4c94d59d9,中价带(25-50),1,46.8,46.8,1.0,1.447,1,1.0,0.1298,综合分末位15%
4fec1ad678269e2167a25f1db2550c33,3361277dc30b7cccdb0c286b24219756,低价带(<25),1,11.99,11.99,1.0,1.483,1,1.0,0.128,综合分末位15%
93a99b40878c0d888fa4f44459fcac05,f61c63d13f7cd800549d5acdd390ae72,低价带(<25),1,8.0,8.0,1.0,1.481,1,1.0,0.128,综合分末位15%
8f08d9a3c02538bfb6110150a8bbad07,e6a69c4a27dfdd98ffe5aa757ad744bc,低价带(<25),1,9.89,9.89,1.0,1.527,1,1.0,0.1269,综合分末位15%
e1ecd7384e97b1ca3f7b1601c78728c9,4830e40640734fc1c52cd21127c341d4,中价带(25-50),1,30.0,30.0,1.0,1.745,1,1.0,0.1219,综合分末位15%
286095c794e49a9fe92fd5082c1360b1,6edacfd9f9074789dad6d62ba7950b9c,低价带(<25),1,18.9,18.9,1.0,1.788,1,1.0,0.1205,综合分末位15%
970920a8e74dbbac4bcae9119351d3b7,8e6cc767478edae941d9bd9eb778d77a,低价带(<25),1,6.99,6.99,1.0,5.422,1,1.0,0.0287,综合分末位15%
